 শকাব্দ  |/বিশেষ্য পদ/ দ্বিতীয় চন্দ্রগুপ্তের প্রচলিত অব্দ।
 শকার-বকার  |/বিশেষ্য পদ/ যে গালি-গালাজের শব্দের প্রথমেই 'শ'-কার ও 'ব'-কার আছে শালা, বাঞ্চৎ ইত্যাদি.।
 শকারি  |/বিশেষ্য পদ/ শকদিগের অরি বা শত্রু, দ্বিতীয় চন্দ্রগুপ্ত।
 শকুন  |/বিশেষ্য পদ/ বৃহৎ পক্ষিবিশেষ। /বিশেষ্য পদ/ স্ত্রীলিঙ্গ. শকুনী।
 শকুনজ্ঞ  |/বিশেষণ পদ/ মঙ্গল অমঙ্গল নির্ণয়ে পারদর্শী।
 শকুনজ্ঞা  |/বিশেষ্য পদ/ টিকটিকি।
 শকুনি  |/বিশেষ্য পদ/ গৃধ্র, শকুনি পাখি, দুর্যোধনাদির মাতুল।
 শকুন্ত  |/বিশেষ্য পদ/ পক্ষিবিশেষ, ভাসপক্ষী।
 শকুন্তলা  |/বিশেষ্য পদ/ স্ত্রীলিঙ্গ. মহাভারত. কণ্বমুনির আশ্রমে পালিতা মেনকা-বিশ্বামিত্রের কন্যা, দুষ্মন্ত-পত্নী।
 শকুল, সকুল  |/বিশেষ্য পদ/ মৎস্যবিশেষ, শোলমাছ।
 শক্ত  |/বিশেষণ পদ/ কর্মক্ষম, সমর্থ, বলবান্‌, বিচক্ষণ, কর্মকুশল।
 শক্তি  |/বিশেষ্য পদ/ বল, সামর্থ্য, ক্ষমতা; হোমিওপ্যাথি ঔষধের ক্রম; স্ত্রী দেবতা, দুর্গা।
 শক্তিপূজা  |/বিশেষ্য পদ/ কালী, দুর্গা প্রভৃতি দেবীর আরাধনা।
 শক্তিশেল  |/বিশেষ্য পদ/ রাবণের অস্ত্রবিশেষ।
 শক্তিহীন  |/বিশেষণ পদ/ বলহীন, দুর্বল। /বিশেষণ পদ/ স্ত্রীলিঙ্গ. শক্তিহীনা।
 শক্তু  |/বিশেষ্য পদ/ যব বা ছোলা পিষে তৈরী ছাতু।
 শক্ত২  |/বিশেষণ পদ/ দৃঢ়, মজবুত, কঠিন; অবিচলিত, কৃপণ, কর্কশ, দুরূহ; কষ্টসাধ্য।
 শক্য  |/বিশেষণ পদ/ করতে পারা যায় এমন, সাধ্য।
 শক্র  |/বিশেষ্য পদ/ দেবরাজ ইন্দ্র; পেঁচা, জ্যেষ্ঠনক্ষত্র।
 শক্রজিৎ  |/বিশেষ্য পদ/ রাবণ পুত্র ইন্দ্রজিৎ।
 শক্রধনু  |/বিশেষ্য পদ/ রামধনু।
 শক্রাণী  |/বিশেষ্য পদ/ স্ত্রীলিঙ্গ. ইন্দ্রাণী।
 শখ  |/বিশেষ্য পদ/ ঝোঁক, রুচি, পছন্দ, আগ্রহ, চিত্তবিনোদনের অভিপ্রায়। /বিশেষণ পদ/ শৌখিন।
 শঙ্কনীয়  |/বিশেষণ পদ/ ভয়ের যোগ্য।
 শঙ্কর  |১. /বিশেষণ পদ/ কল্যাণকারী, মঙ্গলকারী। ২. /বিশেষ্য পদ/ মহাদেব, শিব, পিনাকী, শঙ্করাচার্য।
 শঙ্করী  |১. /বিশেষণ পদ/ মঙ্গলদায়িনী। ২. /বিশেষ্য পদ/ শিবানী, দুর্গা, ভগবতী।
 শঙ্কা  |/বিশেষ্য পদ/ সংশয়, ভয়, আশঙ্কা।
 শঙ্কিত  |/বিশেষণ পদ/ ভয়যুক্ত, ভীত। /বিশেষণ পদ/ স্ত্রীলিঙ্গ. শঙ্কিতা।
 শঙ্কিল  |/বিশেষণ পদ/ বিপজ্জনক।
 শঙ্কু  |/বিশেষ্য পদ/ অস্ত্রবিশেষ, পৌরাণিক অস্ত্র, শলাকা, বিক্রমাদিত্যের সভায় নবরত্নের অন্যতম, সূর্যের ছায়া মাপবার কাঠিবিশেষ।
 শঙ্কুপট্ট  |/বিশেষ্য পদ/ সূর্য ঘড়ি।
 শঙ্খ  |১. /বিশেষ্য পদ/ সামুদ্রিক কীটবিশেষ, কম্বু, শাঁখ। ২. /বিশেষ্য পদ , বিশেষণ পদ/ লক্ষ-কোটি সংখ্যা বা সংখ্যক ১০০০০০০০০০০০০।
 শঙ্খকার  |/বিশেষ্য পদ/ শাঁখারী।
 শঙ্খচক্রপদ্মহারী  |/বিশেষ্য পদ/ নারায়ণ, বিষ্ণু।
 শঙ্খচিল  |/বিশেষ্য পদ/ শ্বেতবক্ষোদেশযুক্ত পক্ষিবিশেষ।
 শঙ্খচূড়  |/বিশেষ্য পদ/ সর্পবিশেষ, বিষধর সর্প, দৈত্যরাজবিশেষ, তুলসীর পতি।
 শঙ্খধ্বনি, শঙ্খনাদ  |/বিশেষ্য পদ/ শঙ্খের শব্দ।
 শঙ্খবলয়  |/বিশেষ্য পদ/ শাঁখা।
 শঙ্খবিষ  |/বিশেষ্য পদ/ সেঁকোবিষ।
 শঙ্খমালা, শঙ্খমালিকা  |/বিশেষ্য পদ/ শাঁখের মালা।
 শঙ্খিনী  |/বিশেষ্য পদ/ স্ত্রীলিঙ্গ. স্ত্রীজাতির অন্যতম শ্রেণীভেদ।
 শচি, শচী  |/বিশেষ্য পদ/ ইন্দ্র-পত্নী, জগন্নাথ মিশ্রের পত্নী, শ্রীচৈতন্য-জননী।
 শচিকান্ত, শচীন্দ্র, শচীপতি, শচীপ্রিয়, শচীশ  |/বিশেষ্য পদ/ ইন্দ্র।
 শজারু  |/বিশেষ্য পদ/ গায়ে কাঁটার মত লোমবিশিষ্ট ক্ষুদ্র জন্তুবিশেষ, শল্লকী।
 শজিনা ডাঁটা, শজিনা খাড়া  |/বিশেষ্য পদ/ শজিনা গাছের ফলবিশেষ।
 শটন  |/বিশেষ্য পদ/ পচে যাওয়া।
 শটি, শটী  |/বিশেষ্য পদ/ ওষধিবিশেষের কন্দ যা হতে পালো হয়।
 শটিত  |/বিশেষণ পদ/ বাসি, পচা, শড়া।
 শটিফুড  |/বিশেষ্য পদ/ শটির পালো।
 শঠ  |/বিশেষণ পদ/ প্রতারক, খল, ধূর্ত।
 শঠতা, শাঠ্য  |/বিশেষ্য পদ/ প্রতারণা, খলতা, ধূর্ততা।
 শণ  |/বিশেষ্য পদ/ গাছবিশেষ, ক্ষুদ্র গাছ বা গাছের আঁশ।
 শণতন্তু, শণসূত্র  |/বিশেষ্য পদ/ শণ গাছের আঁশ দ্বারা তৈরী সূতা।
 শত  |১. /বিশেষ্য পদ/ ১০০ সংখ্যা। ২. /বিশেষণ পদ/ ১০০ সংখ্যক; বিবিধ, নানা, অসংখ্য।
 শত-সহস্র  |/বিশেষণ পদ/ অসংখ্য, সংখ্যাহীন।
 শতক  |১. /বিশেষণ পদ/ শত সংখ্যাযুক্ত। ২. /বিশেষ্য পদ/ শতসংখ্যা; একশতটি বস্তুর সমষ্টি, শতাব্দী।
 শতকরা  |/অব্যয় পদ/ প্রতি একশত।
 শতকিয়া  |/বিশেষ্য পদ/ এক হতে একশত পর্যন্ত গোনা।
 শতকোটি  |/বিশেষণ পদ/ বহু, অসংখ্য।
 শতক্রতু  |/বিশেষ্য পদ/ শতাশ্বমেধযজ্ঞকারী ইন্দ্র।
 শতগ্রন্থি  |১. /বিশেষ্য পদ/ দূর্বা। ২. /বিশেষণ পদ/ অসংখ্য গিঁটপূর্ণ।
 শততম  |/বিশেষণ পদ/ শত সংখ্যার পূরক।
 শতদল  |/বিশেষ্য পদ/ কমল, সরোসিজ, পদ্মফুল।
 ষ  |বাঙলা ভাষার একত্রিংশ ব্যঞ্জনবর্ণ।
 ষণ্নবতি  |/বিশেষ্য পদ , বিশেষণ পদ/ ছিয়ানব্বই সংখ্যা বা সংখ্যক।
 ষণ্নবতিতম  |/বিশেষণ পদ/ ছিয়ানব্বই সংখ্যার পূরক।
 ষত্ব  |/বিশেষ্য পদ/ মূর্ধন্য ষ-কারের ভাব, ব্যাকরণের বিধানে 'ষ' হওয়া।
 ষত্ব-বিধান  |/বিশেষ্য পদ/ ব্যকরণ. দন্ত্য 'স' স্থানে মূর্ধন্য 'ষ' হওয়ার নিয়ম।
 ষন্ড  |/বিশেষ্য পদ/ য়াঁড়; বৃষ; নপুংসক।
 ষন্ডা  |/বিশেষণ পদ/ বৃষের ন্যায় গোঁয়ার ও বলশালী।
